name,skills,experience,domain,education,certifications,projects,contact info,predicted role
Candidate_395,"Burp Suite, Firewalls, Penetration Testing, SOC, Threat Intelligence, Wireshark, Metasploit, Ethical Hacking",9.0,Cybersecurity & Ethical Hacking,Master's in Cybersecurity,AWS Certified Solutions Architect,Network Penetration Testing with Kali Linux | Smart Traffic Management System using IoT,linkedin.com/in/example,Quantum Security Engineer
Candidate_412,"SOC, Penetration Testing, Metasploit, Ethical Hacking, Threat Intelligence, Wireshark, Firewalls, Burp Suite",15.0,Cybersecurity & Ethical Hacking,Master's in AI & ML,Certified Kubernetes Administrator,Network Penetration Testing with Kali Linux | Cloud Security Threat Detection System,linkedin.com/in/example,Quantum Security Engineer
Candidate_570,"Wireshark, Burp Suite, Firewalls, Ethical Hacking, SOC, Penetration Testing, Threat Intelligence, Metasploit",15.0,Cybersecurity & Ethical Hacking,Bachelor's in Information Technology,AWS Certified Solutions Architect,Embedded Systems for Smart Home Automation | Smart Traffic Management System using IoT,github.com/example,Edge Computing Specialist
Candidate_432,"Threat Intelligence, Ethical Hacking, SOC, Metasploit, Wireshark, Firewalls, Penetration Testing, Burp Suite",12.0,Cybersecurity & Ethical Hacking,Bachelor's in Electronics & Communication,RHCSA (Red Hat Certified System Administrator),Automated Infrastructure Deployment using Terraform | AI-Driven Cybersecurity Threat Analysis,portfolio.example.com,DevOps Engineer
Candidate_143,"Ethical Hacking, Penetration Testing, Firewalls, Burp Suite, Threat Intelligence, Wireshark, SOC, Metasploit",10.0,Cybersecurity & Ethical Hacking,Bachelor's in Computer Science,Edge Computing Specialist Certification,CI/CD Pipeline Implementation with Jenkins and Kubernetes | Cyber-Physical System for Smart City Traffic Control,email@example.com,Edge Computing Specialist
Candidate_395,"SOC, Wireshark, Ethical Hacking, Metasploit, Threat Intelligence, Burp Suite, Firewalls, Penetration Testing",4.0,Cybersecurity & Ethical Hacking,Bachelor's in Information Technology,RHCSA (Red Hat Certified System Administrator),Cloud Security Threat Detection System | Automated Infrastructure Deployment using Terraform,portfolio.example.com,IoT Systems Engineer
Candidate_261,"Wireshark, Threat Intelligence, Metasploit, Burp Suite, Penetration Testing, Firewalls, SOC, Ethical Hacking",15.0,Cybersecurity & Ethical Hacking,Bachelor's in Computer Science,Edge Computing Specialist Certification,Fog Computing for Real-Time Video Processing | Embedded Systems for Smart Home Automation,email@example.com,Edge Computing Specialist
Candidate_484,"Wireshark, Metasploit, SOC, Firewalls, Threat Intelligence, Ethical Hacking, Burp Suite, Penetration Testing",8.0,Cybersecurity & Ethical Hacking,Master's in Data Science,AWS Certified Solutions Architect,Cloud-Based IT Support Chatbot | Fog Computing for Real-Time Video Processing,email@example.com,Edge Computing Specialist
Candidate_648,"Metasploit, Burp Suite, Wireshark, SOC, Threat Intelligence, Penetration Testing, Firewalls, Ethical Hacking",1.0,Cybersecurity & Ethical Hacking,Bachelor's in Information Technology,Google Cloud Professional DevOps Engineer,AI-Driven Cybersecurity Threat Analysis | Automated Infrastructure Deployment using Terraform,github.com/example,AI Research Engineer
Candidate_395,"SOC, Penetration Testing, Ethical Hacking, Metasploit, Threat Intelligence, Wireshark, Firewalls, Burp Suite",1.0,Cybersecurity & Ethical Hacking,Bachelor's in Information Technology,Certified Kubernetes Administrator,AI-Powered IoT Security for Industrial Networks | Cloud-Based IT Support Chatbot,github.com/example,IT Infrastructure Manager
Candidate_492,"Firewalls, Wireshark, Threat Intelligence, Ethical Hacking, Metasploit, Penetration Testing, Burp Suite, SOC",2.0,Cybersecurity & Ethical Hacking,Bachelor's in Electronics & Communication,Microsoft Azure Fundamentals,CI/CD Pipeline Implementation with Jenkins and Kubernetes | Smart Traffic Management System using IoT,portfolio.example.com,Quantum Security Engineer
Candidate_940,"Burp Suite, Ethical Hacking, Firewalls, Penetration Testing, SOC, Metasploit, Threat Intelligence, Wireshark",4.0,Cybersecurity & Ethical Hacking,Bachelor's in Information Technology,Microsoft Azure Fundamentals,Network Penetration Testing with Kali Linux | Embedded Systems for Smart Home Automation,email@example.com,Edge Computing Specialist
Candidate_807,"SOC, Penetration Testing, Burp Suite, Firewalls, Wireshark, Threat Intelligence, Ethical Hacking, Metasploit",13.0,Cybersecurity & Ethical Hacking,Bachelor's in Electronics & Communication,AWS Certified Solutions Architect,Smart Traffic Management System using IoT | Fog Computing for Real-Time Video Processing,linkedin.com/in/example,Data Scientist
Candidate_753,"Wireshark, Burp Suite, Ethical Hacking, Threat Intelligence, Metasploit, SOC, Firewalls, Penetration Testing",1.0,Cybersecurity & Ethical Hacking,Master's in AI & ML,CISSP (Certified Information Systems Security Professional),AI-Driven Cybersecurity Threat Analysis | Cyber-Physical System for Smart City Traffic Control,github.com/example,Data Scientist
Candidate_863,"Linux, Active Directory, Windows Server, Cloud Infrastructure, System Administration, Shell Scripting, Networking",2.0,IT Support & Networking,Bachelor's in Information Technology,Microsoft Azure Fundamentals,AI-Driven Cybersecurity Threat Analysis | Fog Computing for Real-Time Video Processing,github.com/example,DevOps Engineer
Candidate_579,"Networking, Linux, Cloud Infrastructure, Active Directory, Shell Scripting, Windows Server, System Administration",6.0,IT Support & Networking,Bachelor's in Information Technology,Certified Kubernetes Administrator,Smart Traffic Management System using IoT | Cyber-Physical System for Smart City Traffic Control,email@example.com,Cybersecurity Consultant
Candidate_204,"Cloud Infrastructure, Windows Server, System Administration, Linux, Active Directory, Networking, Shell Scripting",4.0,IT Support & Networking,Bachelor's in Electronics & Communication,Cisco CCNA,Smart Traffic Management System using IoT | Network Penetration Testing with Kali Linux,portfolio.example.com,AI Ethics Consultant
Candidate_668,"System Administration, Shell Scripting, Windows Server, Active Directory, Linux, Cloud Infrastructure, Networking",2.0,IT Support & Networking,Bachelor's in Electronics & Communication,Google Cloud Professional DevOps Engineer,Fog Computing for Real-Time Video Processing | CI/CD Pipeline Implementation with Jenkins and Kubernetes,portfolio.example.com,IT Infrastructure Manager
Candidate_394,"Windows Server, Cloud Infrastructure, Networking, Shell Scripting, Linux, System Administration, Active Directory",13.0,IT Support & Networking,Bachelor's in Electronics & Communication,CEH (Certified Ethical Hacker),CI/CD Pipeline Implementation with Jenkins and Kubernetes | Automated Infrastructure Deployment using Terraform,portfolio.example.com,Cybersecurity Consultant
Candidate_546,"Networking, System Administration, Active Directory, Cloud Infrastructure, Windows Server, Shell Scripting, Linux",8.0,IT Support & Networking,Bachelor's in Information Technology,IoT Security Certification,AI-Driven Cybersecurity Threat Analysis | AI-Powered IoT Security for Industrial Networks,linkedin.com/in/example,Quantum Security Engineer
Candidate_405,"Shell Scripting, Windows Server, Networking, Active Directory, Linux, Cloud Infrastructure, System Administration",4.0,IT Support & Networking,Bachelor's in Electronics & Communication,CEH (Certified Ethical Hacker),Cloud-Based IT Support Chatbot | Automated Infrastructure Deployment using Terraform,portfolio.example.com,IoT Systems Engineer
Candidate_920,"Windows Server, Shell Scripting, Networking, System Administration, Linux, Active Directory, Cloud Infrastructure",4.0,IT Support & Networking,Bachelor's in Electronics & Communication,Microsoft Azure Fundamentals,Automated Infrastructure Deployment using Terraform | Smart Traffic Management System using IoT,github.com/example,Network Architect
Candidate_282,"Networking, Active Directory, System Administration, Linux, Cloud Infrastructure, Shell Scripting, Windows Server",2.0,IT Support & Networking,Master's in Data Science,CompTIA Security+,Automated Infrastructure Deployment using Terraform | Embedded Systems for Smart Home Automation,email@example.com,AI Research Engineer
Candidate_435,"Networking, System Administration, Windows Server, Linux, Shell Scripting, Cloud Infrastructure, Active Directory",2.0,IT Support & Networking,Master's in AI & ML,Cisco CCNA,Smart Traffic Management System using IoT | Automated Infrastructure Deployment using Terraform,github.com/example,IT Infrastructure Manager
Candidate_899,"Windows Server, Networking, Active Directory, Cloud Infrastructure, System Administration, Shell Scripting, Linux",5.0,IT Support & Networking,Bachelor's in Information Technology,Edge Computing Specialist Certification,Fog Computing for Real-Time Video Processing | AI-Powered IoT Security for Industrial Networks,github.com/example,AI Ethics Consultant
Candidate_710,"Networking, Active Directory, System Administration, Shell Scripting, Linux, Cloud Infrastructure, Windows Server",7.0,IT Support & Networking,Master's in Cybersecurity,CISSP (Certified Information Systems Security Professional),Cloud Security Threat Detection System | Cyber-Physical System for Smart City Traffic Control,linkedin.com/in/example,IoT Systems Engineer
Candidate_851,"Shell Scripting, Active Directory, Windows Server, Linux, System Administration, Networking, Cloud Infrastructure",8.0,IT Support & Networking,Master's in Data Science,CISSP (Certified Information Systems Security Professional),Fog Computing for Real-Time Video Processing | Embedded Systems for Smart Home Automation,linkedin.com/in/example,Quantum Security Engineer
Candidate_888,"Active Directory, Windows Server, Cloud Infrastructure, Networking, System Administration, Shell Scripting, Linux",3.0,IT Support & Networking,Bachelor's in Information Technology,AWS Certified Solutions Architect,Embedded Systems for Smart Home Automation | Smart Traffic Management System using IoT,portfolio.example.com,Edge Computing Specialist
Candidate_843,"Cloud Infrastructure, Windows Server, Linux, System Administration, Shell Scripting, Networking, Active Directory",13.0,IT Support & Networking,Bachelor's in Electronics & Communication,CompTIA Security+,Automated Infrastructure Deployment using Terraform | Embedded Systems for Smart Home Automation,email@example.com,AI Research Engineer
Candidate_505,"Windows Server, Linux, Networking, Cloud Infrastructure, Active Directory, Shell Scripting, System Administration",2.0,IT Support & Networking,Master's in Cybersecurity,CISSP (Certified Information Systems Security Professional),Embedded Systems for Smart Home Automation | Fog Computing for Real-Time Video Processing,linkedin.com/in/example,Cybersecurity Consultant
Candidate_519,"Networking, Active Directory, Windows Server, Linux, Cloud Infrastructure, Shell Scripting, System Administration",2.0,IT Support & Networking,Master's in AI & ML,AWS Certified Solutions Architect,Network Penetration Testing with Kali Linux | Automated Infrastructure Deployment using Terraform,portfolio.example.com,Cloud Security Specialist
Candidate_394,"System Administration, Cloud Infrastructure, Networking, Linux, Active Directory, Windows Server, Shell Scripting",12.0,IT Support & Networking,Bachelor's in Information Technology,CEH (Certified Ethical Hacker),AI-Powered IoT Security for Industrial Networks | AI-Driven Cybersecurity Threat Analysis,linkedin.com/in/example,AI Ethics Consultant
Candidate_566,"Networking, System Administration, Shell Scripting, Active Directory, Cloud Infrastructure, Windows Server, Linux",9.0,IT Support & Networking,Bachelor's in Computer Science,Certified Kubernetes Administrator,Embedded Systems for Smart Home Automation | Smart Traffic Management System using IoT,linkedin.com/in/example,AI Ethics Consultant
Candidate_555,"System Administration, Active Directory, Windows Server, Networking, Cloud Infrastructure, Shell Scripting, Linux",7.0,IT Support & Networking,Bachelor's in Electronics & Communication,CompTIA Security+,Automated Infrastructure Deployment using Terraform | CI/CD Pipeline Implementation with Jenkins and Kubernetes,linkedin.com/in/example,Edge Computing Specialist
Candidate_747,"Cloud Infrastructure, Windows Server, Linux, System Administration, Networking, Shell Scripting, Active Directory",12.0,IT Support & Networking,Master's in Cybersecurity,Edge Computing Specialist Certification,AI-Powered IoT Security for Industrial Networks | Cloud Security Threat Detection System,linkedin.com/in/example,IoT Systems Engineer
Candidate_394,"Active Directory, Shell Scripting, Linux, Networking, Cloud Infrastructure, Windows Server, System Administration",0.0,IT Support & Networking,Master's in Data Science,Edge Computing Specialist Certification,Fog Computing for Real-Time Video Processing | Automated Infrastructure Deployment using Terraform,linkedin.com/in/example,Network Architect
Candidate_975,"Cloud Infrastructure, Active Directory, System Administration, Shell Scripting, Windows Server, Networking, Linux",2.0,IT Support & Networking,Bachelor's in Computer Science,IoT Security Certification,AI-Driven Cybersecurity Threat Analysis | Automated Infrastructure Deployment using Terraform,portfolio.example.com,Quantum Security Engineer
Candidate_664,"Linux, Networking, System Administration, Windows Server, Shell Scripting, Cloud Infrastructure, Active Directory",3.0,IT Support & Networking,Bachelor's in Electronics & Communication,IoT Security Certification,Cloud Security Threat Detection System | AI-Driven Cybersecurity Threat Analysis,email@example.com,IoT Systems Engineer
Candidate_406,"Windows Server, Cloud Infrastructure, Linux, Active Directory, Networking, System Administration, Shell Scripting",11.0,IT Support & Networking,Bachelor's in Electronics & Communication,Certified Kubernetes Administrator,Cyber-Physical System for Smart City Traffic Control | Network Penetration Testing with Kali Linux,linkedin.com/in/example,IT Infrastructure Manager
Candidate_988,"Shell Scripting, Networking, Cloud Infrastructure, System Administration, Linux, Active Directory, Windows Server",10.0,IT Support & Networking,Master's in AI & ML,Edge Computing Specialist Certification,AI-Driven Cybersecurity Threat Analysis | Cloud-Based IT Support Chatbot,github.com/example,Computer Vision Engineer
Candidate_632,"Cloud Infrastructure, Shell Scripting, Networking, Active Directory, Windows Server, System Administration, Linux",15.0,IT Support & Networking,Master's in Data Science,Certified Kubernetes Administrator,Automated Infrastructure Deployment using Terraform | Cloud Security Threat Detection System,email@example.com,Edge Computing Specialist
Candidate_821,"Networking, System Administration, Shell Scripting, Windows Server, Linux, Cloud Infrastructure, Active Directory",14.0,IT Support & Networking,Bachelor's in Computer Science,Edge Computing Specialist Certification,Fog Computing for Real-Time Video Processing | Embedded Systems for Smart Home Automation,portfolio.example.com,Quantum Security Engineer
Candidate_880,"Networking, System Administration, Cloud Infrastructure, Windows Server, Active Directory, Linux, Shell Scripting",10.0,IT Support & Networking,Master's in AI & ML,Cisco CCNA,Cloud-Based IT Support Chatbot | AI-Driven Cybersecurity Threat Analysis,email@example.com,Computer Vision Engineer
Candidate_571,"Active Directory, Networking, System Administration, Cloud Infrastructure, Windows Server, Shell Scripting, Linux",8.0,IT Support & Networking,Bachelor's in Information Technology,Edge Computing Specialist Certification,Smart Traffic Management System using IoT | Cyber-Physical System for Smart City Traffic Control,portfolio.example.com,Quantum Security Engineer
